priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative
921,3,Tier 3 — Partial reversal,2,BRD-K55454768,TAS-301,0.000000,-15.746198,-7.427317,3,2,0,-7.724505,-7.427317,-15.746198,-90.000000,921,False,False,True,False,True,False
922,3,Tier 3 — Partial reversal,2,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",-7.352210,11.363092,-20.266400,3,2,0,-5.418506,-7.352210,-20.266400,-90.000000,922,True,False,False,False,True,False
923,3,Tier 3 — Partial reversal,2,BRD-K83023055,GR-135531,0.000000,-15.657171,-7.351453,3,2,0,-7.669541,-7.351453,-15.657171,-90.000000,923,False,False,True,False,True,False
924,3,Tier 3 — Partial reversal,2,BRD-K01902415,pirinixic-acid,1.409443,-7.326778,-10.330202,3,2,0,-5.415846,-7.326778,-10.330202,-90.000000,924,False,False,True,False,True,False
925,3,Tier 3 — Partial reversal,2,BRD-A49148672,galantamine,-45.564526,14.867039,-7.306522,3,2,0,-12.668003,-7.306522,-45.564526,-90.000000,925,True,False,False,False,True,False
926,3,Tier 3 — Partial reversal,2,BRD-A66559694,naltrexone,0.000000,-7.209303,-53.845300,3,2,0,-20.351534,-7.209303,-53.845300,-90.000000,926,False,False,True,False,True,False
927,3,Tier 3 — Partial reversal,2,BRD-K35240538,methylprednisolone,-8.862278,14.321532,-7.189413,3,2,0,-0.576720,-7.189413,-8.862278,-90.000000,927,True,False,False,False,True,False
928,3,Tier 3 — Partial reversal,2,BRD-K04923131,GSK-3-inhibitor-IX,30.897125,-7.152572,-73.118454,3,2,0,-16.457967,-7.152572,-73.118454,-90.000000,928,False,False,True,False,True,False
929,3,Tier 3 — Partial reversal,2,BRD-K57926513,tyrphostin-AG-1295,0.000000,-7.079002,-45.033310,3,2,0,-17.370771,-7.079002,-45.033310,-90.000000,929,False,False,True,False,True,False
930,3,Tier 3 — Partial reversal,2,BRD-K88172511,naltrexone,0.028894,-9.665401,-7.020775,3,2,0,-5.552427,-7.020775,-9.665401,-90.000000,930,False,False,True,False,True,False
931,3,Tier 3 — Partial reversal,2,BRD-K22631935,neurodazine,0.000000,-7.011980,-45.818382,3,2,0,-17.610121,-7.011980,-45.818382,-90.000000,931,False,False,True,False,True,False
932,3,Tier 3 — Partial reversal,2,BRD-K04993501,cefixime,2.466526,-6.963440,-9.121727,3,2,0,-4.539547,-6.963440,-9.121727,-90.000000,932,False,False,True,False,True,False
933,3,Tier 3 — Partial reversal,2,BRD-A13188892,doxazosin,0.000000,-6.941491,-18.230370,3,2,0,-8.390620,-6.941491,-18.230370,-90.000000,933,False,False,True,False,True,False
934,3,Tier 3 — Partial reversal,2,BRD-K73991644,isoquercetin,0.000000,-6.934295,-9.167049,3,2,0,-5.367115,-6.934295,-9.167049,-90.000000,934,False,False,True,False,True,False
935,3,Tier 3 — Partial reversal,2,BRD-A31204924,mitotane,0.000000,-8.799133,-6.739179,3,2,0,-5.179437,-6.739179,-8.799133,-90.000000,935,False,False,True,False,True,False
936,3,Tier 3 — Partial reversal,2,BRD-A85234536,N6-cyclopentyladenosine,21.928629,-9.297014,-6.619029,3,2,0,2.004195,-6.619029,-9.297014,-90.000000,936,False,False,True,False,True,False
937,3,Tier 3 — Partial reversal,2,BRD-K28863208,PNU-282987,1.585624,-6.579898,-6.597593,3,2,0,-3.863956,-6.579898,-6.597593,-90.000000,937,False,False,True,False,True,False
938,3,Tier 3 — Partial reversal,2,BRD-K42095107,daidzein,-6.451620,-11.170626,7.257739,3,2,0,-3.454836,-6.451620,-11.170626,-90.000000,938,True,False,True,False,False,False
939,3,Tier 3 — Partial reversal,2,BRD-K50417881,eticlopride,0.775194,-6.406246,-19.224092,3,2,0,-8.285048,-6.406246,-19.224092,-90.000000,939,False,False,True,False,True,False
940,3,Tier 3 — Partial reversal,2,BRD-K29733039,deforolimus,0.000000,-6.401520,-22.776600,3,2,0,-9.726040,-6.401520,-22.776600,-90.000000,940,False,False,True,False,True,False
941,3,Tier 3 — Partial reversal,2,BRD-K56334280,amonafide,0.000000,-7.258633,-6.305694,3,2,0,-4.521442,-6.305694,-7.258633,-90.000000,941,False,False,True,False,True,False
942,3,Tier 3 — Partial reversal,2,BRD-K09631521,thiotepa,-7.935284,-6.265929,2.607470,3,2,0,-3.864581,-6.265929,-7.935284,-90.000000,942,True,False,True,False,False,False
943,3,Tier 3 — Partial reversal,2,BRD-K52930707,rescinnamine,0.000000,-19.123558,-6.187078,3,2,0,-8.436879,-6.187078,-19.123558,-90.000000,943,False,False,True,False,True,False
944,3,Tier 3 — Partial reversal,2,BRD-K11634954,GBR-13069,-38.927418,5.370153,-6.095842,3,2,0,-13.217702,-6.095842,-38.927418,-90.000000,944,True,False,False,False,True,False
945,3,Tier 3 — Partial reversal,2,BRD-A77722753,hydralazine,-6.087437,-10.320614,15.805964,3,2,0,-0.200696,-6.087437,-10.320614,-90.000000,945,True,False,True,False,False,False
946,3,Tier 3 — Partial reversal,2,BRD-A38793261,BRD-A38793261,0.000000,-5.990134,-12.730184,3,2,0,-6.240106,-5.990134,-12.730184,-90.000000,946,False,False,True,False,True,False
947,3,Tier 3 — Partial reversal,2,BRD-A10420615,cyclopiazonic-acid,0.000000,-13.317424,-5.855055,3,2,0,-6.390826,-5.855055,-13.317424,-90.000000,947,False,False,True,False,True,False
948,3,Tier 3 — Partial reversal,2,BRD-K30816563,ranitidine,12.604802,-5.776535,-7.864151,3,2,0,-0.345295,-5.776535,-7.864151,-90.000000,948,False,False,True,False,True,False
949,3,Tier 3 — Partial reversal,2,BRD-K41859756,NVP-AUY922,0.000000,-44.019890,-5.764422,3,2,0,-16.594771,-5.764422,-44.019890,-90.000000,949,False,False,True,False,True,False
950,3,Tier 3 — Partial reversal,2,BRD-K92817986,BIX-02188,2.607470,-5.715065,-38.282830,3,2,0,-13.796808,-5.715065,-38.282830,-90.000000,950,False,False,True,False,True,False
951,3,Tier 3 — Partial reversal,2,BRD-A18419789,etoposide,0.000000,-5.671305,-15.641444,3,2,0,-7.104250,-5.671305,-15.641444,-90.000000,951,False,False,True,False,True,False
952,3,Tier 3 — Partial reversal,2,BRD-A22143024,estropipate,-14.700025,-5.620908,0.704722,3,2,0,-6.538737,-5.620908,-14.700025,-90.000000,952,True,False,True,False,False,False
953,3,Tier 3 — Partial reversal,2,BRD-K26947839,BRD-K26947839,-59.578117,-5.610674,4.060347,3,2,0,-20.376148,-5.610674,-59.578117,-90.000000,953,True,False,True,False,False,False
954,3,Tier 3 — Partial reversal,2,BRD-K61951118,FG-7142,21.262249,-5.607580,-10.595472,3,2,0,1.686399,-5.607580,-10.595472,-90.000000,954,False,False,True,False,True,False
955,3,Tier 3 — Partial reversal,2,BRD-K46317332,proadifen,0.000000,-6.953239,-5.563560,3,2,0,-4.172266,-5.563560,-6.953239,-90.000000,955,False,False,True,False,True,False
956,3,Tier 3 — Partial reversal,2,BRD-K09436313,prostaglandin,2.501762,-20.770996,-5.532065,3,2,0,-7.933766,-5.532065,-20.770996,-90.000000,956,False,False,True,False,True,False
957,3,Tier 3 — Partial reversal,2,BRD-K92778217,mefenamic-acid,0.563777,-16.796932,-5.499058,3,2,0,-7.244071,-5.499058,-16.796932,-90.000000,957,False,False,True,False,True,False
958,3,Tier 3 — Partial reversal,2,BRD-K96862998,pirfenidone,0.000000,-23.281265,-5.482670,3,2,0,-9.587978,-5.482670,-23.281265,-90.000000,958,False,False,True,False,True,False
959,3,Tier 3 — Partial reversal,2,BRD-K70751730,BRD-K70751730,0.000000,-44.232243,-5.426357,3,2,0,-16.552867,-5.426357,-44.232243,-90.000000,959,False,False,True,False,True,False
960,3,Tier 3 — Partial reversal,2,BRD-K33860217,CP-94253,0.000000,-5.388133,-14.690035,3,2,0,-6.692723,-5.388133,-14.690035,-90.000000,960,False,False,True,False,True,False
961,3,Tier 3 — Partial reversal,2,BRD-A24643465,homoharringtonine,0.000000,-5.355885,-5.426357,3,2,0,-3.594081,-5.355885,-5.426357,-90.000000,961,False,False,True,False,True,False
962,3,Tier 3 — Partial reversal,2,BRD-K95402279,geranylgeraniol,0.000000,-5.285412,-23.317547,3,2,0,-9.534320,-5.285412,-23.317547,-90.000000,962,False,False,True,False,True,False
963,3,Tier 3 — Partial reversal,2,BRD-K39120595,bithionol,16.275806,-5.253787,-5.925996,3,2,0,1.698674,-5.253787,-5.925996,-90.000000,963,False,False,True,False,True,False
964,3,Tier 3 — Partial reversal,2,BRD-K06895174,cisapride,0.029015,-5.179704,-7.223397,3,2,0,-4.124695,-5.179704,-7.223397,-90.000000,964,False,False,True,False,True,False
965,3,Tier 3 — Partial reversal,2,BRD-A36707673,hydroxycholesterol,0.000000,-7.623876,-5.144468,3,2,0,-4.256115,-5.144468,-7.623876,-90.000000,965,False,False,True,False,True,False
966,3,Tier 3 — Partial reversal,2,BRD-K38197229,bumetanide,0.000000,-5.144468,-7.102208,3,2,0,-4.082225,-5.144468,-7.102208,-90.000000,966,False,False,True,False,True,False
967,3,Tier 3 — Partial reversal,2,BRD-A67981824,cefotaxime,3.276956,-29.016073,-5.071164,3,2,0,-10.270094,-5.071164,-29.016073,-90.000000,967,False,False,True,False,True,False
968,3,Tier 3 — Partial reversal,2,BRD-K19111024,clofibric-acid,0.000000,-5.035276,-9.326733,3,2,0,-4.787336,-5.035276,-9.326733,-90.000000,968,False,False,True,False,True,False
969,3,Tier 3 — Partial reversal,2,BRD-K81783531,VX-222,0.000000,-4.927985,-5.496829,3,2,0,-3.474938,-4.927985,-5.496829,-90.000000,969,False,False,True,False,True,False
970,3,Tier 3 — Partial reversal,2,BRD-K80431395,triciribine,0.387597,-61.755740,-4.897815,3,2,0,-22.088653,-4.897815,-61.755740,-90.000000,970,False,False,True,False,True,False
971,3,Tier 3 — Partial reversal,2,BRD-A92651262,nalbuphine,0.000000,-4.863027,-4.914678,3,2,0,-3.259235,-4.863027,-4.914678,-90.000000,971,False,False,True,False,True,False
972,3,Tier 3 — Partial reversal,2,BRD-K61691971,avrainvillamide-analog-1,3.136011,-8.854360,-4.862579,3,2,0,-3.526976,-4.862579,-8.854360,-90.000000,972,False,False,True,False,True,False
973,3,Tier 3 — Partial reversal,2,BRD-K39944607,ochratoxin-a,0.000000,-4.799232,-19.050930,3,2,0,-7.950054,-4.799232,-19.050930,-90.000000,973,False,False,True,False,True,False
974,3,Tier 3 — Partial reversal,2,BRD-K68756823,FR-180204,0.000000,-4.792107,-46.726696,3,2,0,-17.172934,-4.792107,-46.726696,-90.000000,974,False,False,True,False,True,False
975,3,Tier 3 — Partial reversal,2,BRD-K43330982,JTE-013,0.000000,-4.746434,-13.510237,3,2,0,-6.085557,-4.746434,-13.510237,-90.000000,975,False,False,True,False,True,False
976,3,Tier 3 — Partial reversal,2,BRD-K96119599,leucodin,0.000000,-4.699340,-5.807671,3,2,0,-3.502337,-4.699340,-5.807671,-90.000000,976,False,False,True,False,True,False
977,3,Tier 3 — Partial reversal,2,BRD-K06753942,nobiletin,0.000000,-4.792107,-4.686399,3,2,0,-3.159502,-4.686399,-4.792107,-90.000000,977,False,False,True,False,True,False
978,3,Tier 3 — Partial reversal,2,BRD-K70881766,solanine,0.000000,-5.925028,-4.651163,3,2,0,-3.525397,-4.651163,-5.925028,-90.000000,978,False,False,True,False,True,False
979,3,Tier 3 — Partial reversal,2,BRD-K51541829,Ro-25-6981,-4.651163,-11.657699,9.071819,3,2,0,-2.412348,-4.651163,-11.657699,-90.000000,979,True,False,True,False,False,False
980,3,Tier 3 — Partial reversal,2,BRD-K79905821,gabazine,-6.800564,-4.619573,7.822410,3,2,0,-1.199242,-4.619573,-6.800564,-90.000000,980,True,False,True,False,False,False
981,3,Tier 3 — Partial reversal,2,BRD-K26117720,gingerol,0.000000,-4.582148,-9.654686,3,2,0,-4.745611,-4.582148,-9.654686,-90.000000,981,False,False,True,False,True,False
982,3,Tier 3 — Partial reversal,2,BRD-K34154330,tracazolate,0.387597,-4.580691,-64.170815,3,2,0,-22.787970,-4.580691,-64.170815,-90.000000,982,False,False,True,False,True,False
983,3,Tier 3 — Partial reversal,2,BRD-A25004090,erastin,4.087386,-6.458138,-4.535961,3,2,0,-2.302238,-4.535961,-6.458138,-90.000000,983,False,False,True,False,True,False
984,3,Tier 3 — Partial reversal,2,BRD-K63792901,arecaidine-but-2-ynyl-ester,0.000000,-7.143029,-4.515727,3,2,0,-3.886252,-4.515727,-7.143029,-90.000000,984,False,False,True,False,True,False
985,3,Tier 3 — Partial reversal,2,BRD-K68191783,ALW-II-38-3,0.000000,-10.584691,-4.439746,3,2,0,-5.008146,-4.439746,-10.584691,-90.000000,985,False,False,True,False,True,False
986,3,Tier 3 — Partial reversal,2,BRD-K31054881,BMY-7378,1.444679,-4.334038,-23.435852,3,2,0,-8.775070,-4.334038,-23.435852,-90.000000,986,False,False,True,False,True,False
987,3,Tier 3 — Partial reversal,2,BRD-A19661776,mianserin,0.000000,-4.540136,-4.298802,3,2,0,-2.946313,-4.298802,-4.540136,-90.000000,987,False,False,True,False,True,False
988,3,Tier 3 — Partial reversal,2,BRD-K85925969,zalcitabine,-4.252274,-8.560904,14.442003,3,2,0,0.542942,-4.252274,-8.560904,-90.000000,988,True,False,True,False,False,False
989,3,Tier 3 — Partial reversal,2,BRD-K64755930,etazolate,-4.786626,-4.241682,5.128186,3,2,0,-1.300041,-4.241682,-4.786626,-90.000000,989,True,False,True,False,False,False
990,3,Tier 3 — Partial reversal,2,BRD-K65146499,nabumetone,-4.193094,-41.073524,7.657006,3,2,0,-12.536537,-4.193094,-41.073524,-90.000000,990,True,False,True,False,False,False
991,3,Tier 3 — Partial reversal,2,BRD-K89626439,sirolimus,0.000000,-13.069743,-4.160033,3,2,0,-5.743259,-4.160033,-13.069743,-90.000000,991,False,False,True,False,True,False
992,3,Tier 3 — Partial reversal,2,BRD-A29260609,acebutolol,0.000000,-4.792107,-4.157857,3,2,0,-2.983321,-4.157857,-4.792107,-90.000000,992,False,False,True,False,True,False
993,3,Tier 3 — Partial reversal,2,BRD-A72483914,spiroxatrine,40.940040,-4.157857,-16.937197,3,2,0,6.614995,-4.157857,-16.937197,-90.000000,993,False,False,True,False,True,False
994,3,Tier 3 — Partial reversal,2,BRD-A02481876,importazole,0.000000,-4.139232,-75.049110,3,2,0,-26.396114,-4.139232,-75.049110,-90.000000,994,False,False,True,False,True,False
995,3,Tier 3 — Partial reversal,2,BRD-K06080977,eicosatetraynoic-acid,0.000000,-4.087386,-12.276879,3,2,0,-5.454755,-4.087386,-12.276879,-90.000000,995,False,False,True,False,True,False
996,3,Tier 3 — Partial reversal,2,BRD-K79759031,artesunate,0.140944,-16.553577,-4.054787,3,2,0,-6.822473,-4.054787,-16.553577,-90.000000,996,False,False,True,False,True,False
997,3,Tier 3 — Partial reversal,2,BRD-A43671941,oxprenolol,0.000000,-4.052149,-18.125900,3,2,0,-7.392683,-4.052149,-18.125900,-90.000000,997,False,False,True,False,True,False
998,3,Tier 3 — Partial reversal,2,BRD-K27074404,BRD-K27074404,-4.042503,-4.113632,16.965180,3,2,0,2.936348,-4.042503,-4.113632,-90.000000,998,True,False,True,False,False,False
999,3,Tier 3 — Partial reversal,2,BRD-K48722258,dilazep,0.000000,-4.016913,-28.312067,3,2,0,-10.776327,-4.016913,-28.312067,-90.000000,999,False,False,True,False,True,False
1000,3,Tier 3 — Partial reversal,2,BRD-K60923938,veratridine,-4.016913,13.078470,-8.185023,3,2,0,0.292178,-4.016913,-8.185023,-90.000000,1000,True,False,False,False,True,False
1001,3,Tier 3 — Partial reversal,2,BRD-K53987533,fluphenazine,0.000000,-11.075539,-3.954762,3,2,0,-5.010100,-3.954762,-11.075539,-90.000000,1001,False,False,True,False,True,False
1002,3,Tier 3 — Partial reversal,2,BRD-K79353516,indolophenanthridine,0.000000,-7.057286,-3.946441,3,2,0,-3.667909,-3.946441,-7.057286,-90.000000,1002,False,False,True,False,True,False
1003,3,Tier 3 — Partial reversal,2,BRD-K28075147,biochanin-a,-4.553530,-3.888007,3.488372,3,2,0,-1.651055,-3.888007,-4.553530,-90.000000,1003,True,False,True,False,False,False
1004,3,Tier 3 — Partial reversal,2,BRD-K62056274,N-methylquipazine,0.000000,-33.667915,-3.840733,3,2,0,-12.502883,-3.840733,-33.667915,-90.000000,1004,False,False,True,False,True,False
1005,3,Tier 3 — Partial reversal,2,BRD-A61392169,eliprodil,-3.810700,-18.237556,6.946306,3,2,0,-5.033983,-3.810700,-18.237556,-90.000000,1005,True,False,True,False,False,False
1006,3,Tier 3 — Partial reversal,2,BRD-K37798499,etoposide,-3.806832,-9.760395,0.965018,3,2,0,-4.200737,-3.806832,-9.760395,-90.000000,1006,True,False,True,False,False,False
1007,3,Tier 3 — Partial reversal,2,BRD-A56675431,altizide,-3.772134,-50.562187,24.034266,3,2,0,-10.100018,-3.772134,-50.562187,-90.000000,1007,True,False,True,False,False,False
1008,3,Tier 3 — Partial reversal,2,BRD-K48932581,cetraxate,0.000000,-3.730235,-6.545431,3,2,0,-3.425222,-3.730235,-6.545431,-90.000000,1008,False,False,True,False,True,False
1009,3,Tier 3 — Partial reversal,2,BRD-K48722833,iloperidone,0.000000,-3.699789,-31.774687,3,2,0,-11.824825,-3.699789,-31.774687,-90.000000,1009,False,False,True,False,True,False
1010,3,Tier 3 — Partial reversal,2,BRD-A27554692,altrenogest,-7.064630,-3.693751,15.592332,3,2,0,1.611317,-3.693751,-7.064630,-90.000000,1010,True,False,True,False,False,False
1011,3,Tier 3 — Partial reversal,2,BRD-A54029483,IRL-2500,-3.629316,-88.941390,31.475494,3,2,0,-20.365071,-3.629316,-88.941390,-90.000000,1011,True,False,True,False,False,False
1012,3,Tier 3 — Partial reversal,2,BRD-K57222227,indometacin,0.000000,-3.629316,-6.730721,3,2,0,-3.453346,-3.629316,-6.730721,-90.000000,1012,False,False,True,False,True,False
1013,3,Tier 3 — Partial reversal,2,BRD-K63606607,bufalin,-4.580691,-3.629316,0.000000,3,2,0,-2.736669,-3.629316,-4.580691,-90.000000,1013,True,False,True,False,False,False
1014,3,Tier 3 — Partial reversal,2,BRD-K62363391,dapsone,-3.594334,-36.852226,2.818204,3,2,0,-12.542785,-3.594334,-36.852226,-90.000000,1014,True,False,True,False,False,False
1015,3,Tier 3 — Partial reversal,2,BRD-K55677650,CO-101244,0.000000,-3.594080,-3.614581,3,2,0,-2.402887,-3.594080,-3.614581,-90.000000,1015,False,False,True,False,True,False
1016,3,Tier 3 — Partial reversal,2,BRD-K82255054,propofol,0.000000,-5.743481,-3.558844,3,2,0,-3.100775,-3.558844,-5.743481,-90.000000,1016,False,False,True,False,True,False
1017,3,Tier 3 — Partial reversal,2,BRD-A41722204,sulmazole,0.000000,-23.565514,-3.552694,3,2,0,-9.039403,-3.552694,-23.565514,-90.000000,1017,False,False,True,False,True,False
1018,3,Tier 3 — Partial reversal,2,BRD-A11706664,triciribine,0.000000,-45.460487,-3.523608,3,2,0,-16.328032,-3.523608,-45.460487,-90.000000,1018,False,False,True,False,True,False
1019,3,Tier 3 — Partial reversal,2,BRD-K34170797,fexaramine,0.000000,-3.500437,-8.290119,3,2,0,-3.930186,-3.500437,-8.290119,-90.000000,1019,False,False,True,False,True,False
1020,3,Tier 3 — Partial reversal,2,BRD-K34014345,naproxol,0.000000,-3.488372,-6.906624,3,2,0,-3.464999,-3.488372,-6.906624,-90.000000,1020,False,False,True,False,True,False
1021,3,Tier 3 — Partial reversal,2,BRD-K12002134,megestrol,0.000000,-3.453136,-18.963047,3,2,0,-7.472061,-3.453136,-18.963047,-90.000000,1021,False,False,True,False,True,False
1022,3,Tier 3 — Partial reversal,2,BRD-K68095457,palmitoylethanolamide,-3.594080,-3.453136,2.562200,3,2,0,-1.495006,-3.453136,-3.594080,-90.000000,1022,True,False,True,False,False,False
1023,3,Tier 3 — Partial reversal,2,BRD-K42679050,Y-27152,-3.445767,-25.646349,9.351720,3,2,0,-6.580132,-3.445767,-25.646349,-90.000000,1023,True,False,True,False,False,False
1024,3,Tier 3 — Partial reversal,2,BRD-K52911425,GDC-0941,54.355186,-3.397065,-11.372345,3,2,0,13.195259,-3.397065,-11.372345,-90.000000,1024,False,False,True,False,True,False
1025,3,Tier 3 — Partial reversal,2,BRD-K27305650,LY-294002,0.000000,-3.340294,-5.983727,3,2,0,-3.108007,-3.340294,-5.983727,-90.000000,1025,False,False,True,False,True,False
1026,3,Tier 3 — Partial reversal,2,BRD-K67080878,milrinone,-3.487742,-3.312192,1.338971,3,2,0,-1.820321,-3.312192,-3.487742,-90.000000,1026,True,False,True,False,False,False
1027,3,Tier 3 — Partial reversal,2,BRD-K49448285,bisindolylmaleimide,0.000000,-3.146594,-4.157857,3,2,0,-2.434817,-3.146594,-4.157857,-90.000000,1027,False,False,True,False,True,False
1028,3,Tier 3 — Partial reversal,2,BRD-K39339537,epirizole,0.000000,-11.102435,-3.136011,3,2,0,-4.746149,-3.136011,-11.102435,-90.000000,1028,False,False,True,False,True,False
1029,3,Tier 3 — Partial reversal,2,BRD-A92177080,betamethasone-acetate,0.000000,-3.133352,-12.839499,3,2,0,-5.324284,-3.133352,-12.839499,-90.000000,1029,False,False,True,False,True,False
1030,3,Tier 3 — Partial reversal,2,BRD-K55748775,SCH-28080,0.000000,-6.294043,-3.108470,3,2,0,-3.134171,-3.108470,-6.294043,-90.000000,1030,False,False,True,False,True,False
1031,3,Tier 3 — Partial reversal,2,BRD-U44618005,WH-4023,-6.044242,3.746501,-3.100775,3,2,0,-1.799505,-3.100775,-6.044242,-90.000000,1031,True,False,False,False,True,False
1032,3,Tier 3 — Partial reversal,2,BRD-K28453807,nitrocaramiphen,-3.910301,-2.995067,3.457863,3,2,0,-1.149168,-2.995067,-3.910301,-90.000000,1032,True,False,True,False,False,False
1033,3,Tier 3 — Partial reversal,2,BRD-K14807180,SB-221284,0.000000,-2.973519,-9.247992,3,2,0,-4.073837,-2.973519,-9.247992,-90.000000,1033,False,False,True,False,True,False
1034,3,Tier 3 — Partial reversal,2,BRD-A22897758,pinacidil,-2.889359,19.847519,-14.424997,3,2,0,0.844388,-2.889359,-14.424997,-90.000000,1034,True,False,False,False,True,False
1035,3,Tier 3 — Partial reversal,2,BRD-K32656671,BRD-K32656671,0.000000,-2.854123,-16.834316,3,2,0,-6.562813,-2.854123,-16.834316,-90.000000,1035,False,False,True,False,True,False
1036,3,Tier 3 — Partial reversal,2,BRD-K20338176,cefaclor,-19.047373,14.077422,-2.854123,3,2,0,-2.608025,-2.854123,-19.047373,-90.000000,1036,True,False,False,False,True,False
1037,3,Tier 3 — Partial reversal,2,BRD-K52459643,alprostadil,0.000000,-26.074934,-2.818887,3,2,0,-9.631274,-2.818887,-26.074934,-90.000000,1037,False,False,True,False,True,False
1038,3,Tier 3 — Partial reversal,2,BRD-K00675675,CL-82198,0.000000,-15.564301,-2.748414,3,2,0,-6.104238,-2.748414,-15.564301,-90.000000,1038,False,False,True,False,True,False
1039,3,Tier 3 — Partial reversal,2,BRD-K00959089,thenoyltrifluoroacetone,7.937413,-2.856164,-2.748414,3,2,0,0.777612,-2.748414,-2.856164,-90.000000,1039,False,False,True,False,True,False
1040,3,Tier 3 — Partial reversal,2,BRD-K97564742,mepyramine,-2.742922,-12.441508,3.241719,3,2,0,-3.980904,-2.742922,-12.441508,-90.000000,1040,True,False,True,False,False,False
1041,3,Tier 3 — Partial reversal,2,BRD-A64227845,SKF-77434,-2.739900,0.000000,-44.315010,3,2,0,-15.684970,-2.739900,-44.315010,-90.000000,1041,True,False,False,False,True,False
1042,3,Tier 3 — Partial reversal,2,BRD-K55424922,anpirtoline,-2.717679,-2.841923,2.677942,3,2,0,-0.960553,-2.717679,-2.841923,-90.000000,1042,True,False,True,False,False,False
1043,3,Tier 3 — Partial reversal,2,BRD-K43797669,genistein,0.000000,-2.703454,-4.879854,3,2,0,-2.527769,-2.703454,-4.879854,-90.000000,1043,False,False,True,False,True,False
1044,3,Tier 3 — Partial reversal,2,BRD-K74195153,irsogladine,0.000000,-2.642706,-7.310138,3,2,0,-3.317615,-2.642706,-7.310138,-90.000000,1044,False,False,True,False,True,False
1045,3,Tier 3 — Partial reversal,2,BRD-K64614248,salicin,0.000000,-2.642413,-6.947993,3,2,0,-3.196802,-2.642413,-6.947993,-90.000000,1045,False,False,True,False,True,False
1046,3,Tier 3 — Partial reversal,2,BRD-K94176593,TWS-119,-2.572234,8.574074,-45.039690,3,2,0,-13.012617,-2.572234,-45.039690,-90.000000,1046,True,False,False,False,True,False
1047,3,Tier 3 — Partial reversal,2,BRD-K96740444,itopride,-2.561871,47.859330,-39.725140,3,2,0,1.857440,-2.561871,-39.725140,-90.000000,1047,True,False,False,False,True,False
1048,3,Tier 3 — Partial reversal,2,BRD-K70505054,ranitidine,0.000000,-2.536998,-27.521350,3,2,0,-10.019449,-2.536998,-27.521350,-90.000000,1048,False,False,True,False,True,False
1049,3,Tier 3 — Partial reversal,2,BRD-A45543382,metrizamide,-26.399998,-2.536998,1.902748,3,2,0,-9.011416,-2.536998,-26.399998,-90.000000,1049,True,False,True,False,False,False
1050,3,Tier 3 — Partial reversal,2,BRD-K78883024,BRD-K78883024,-2.536998,14.921373,-37.777657,3,2,0,-8.464427,-2.536998,-37.777657,-90.000000,1050,True,False,False,False,True,False
1051,3,Tier 3 — Partial reversal,2,BRD-K65910366,KU-C103904N,33.283127,-4.052149,-2.519432,3,2,0,8.903849,-2.519432,-4.052149,-90.000000,1051,False,False,True,False,True,False
1052,3,Tier 3 — Partial reversal,2,BRD-A15435692,BMY-14802,2.501762,-24.882069,-2.501762,3,2,0,-8.294023,-2.501762,-24.882069,-90.000000,1052,False,False,True,False,True,False
1053,3,Tier 3 — Partial reversal,2,BRD-K70281171,U-99194,1.409443,-2.501762,-6.648811,3,2,0,-2.580377,-2.501762,-6.648811,-90.000000,1053,False,False,True,False,True,False
1054,3,Tier 3 — Partial reversal,2,BRD-K42693031,glimepiride,-2.501762,-4.792107,9.252043,3,2,0,0.652725,-2.501762,-4.792107,-90.000000,1054,True,False,True,False,False,False
1055,3,Tier 3 — Partial reversal,2,BRD-A84389091,L-655708,0.000000,-6.293643,-2.466526,3,2,0,-2.920056,-2.466526,-6.293643,-90.000000,1055,False,False,True,False,True,False
1056,3,Tier 3 — Partial reversal,2,BRD-K80672993,M2-PK-activator,-2.431290,6.741989,-25.700344,3,2,0,-7.129882,-2.431290,-25.700344,-90.000000,1056,True,False,False,False,True,False
1057,3,Tier 3 — Partial reversal,2,BRD-K30990140,FR-122047,1.902748,-2.396054,-37.095238,3,2,0,-12.529514,-2.396054,-37.095238,-90.000000,1057,False,False,True,False,True,False
1058,3,Tier 3 — Partial reversal,2,BRD-K96670504,lonidamine,1.902748,-19.838577,-2.396054,3,2,0,-6.777294,-2.396054,-19.838577,-90.000000,1058,False,False,True,False,True,False
1059,3,Tier 3 — Partial reversal,2,BRD-A54632525,BRD-A54632525,0.000000,-12.376345,-2.396054,3,2,0,-4.924133,-2.396054,-12.376345,-90.000000,1059,False,False,True,False,True,False
1060,3,Tier 3 — Partial reversal,2,BRD-A78322124,dobutamine,3.661832,-9.790035,-2.396054,3,2,0,-2.841419,-2.396054,-9.790035,-90.000000,1060,False,False,True,False,True,False
